node_id,lat,lon
1027138423,-23.7637051,-46.6909839
1027139221,-23.7630669,-46.6894873
1027139577,-23.7621402,-46.6891426
1027140535,-23.7634265,-46.6895664
1027140540,-23.7630908,-46.6882286
1027140737,-23.7631548,-46.6896125
1027140741,-23.7627885,-46.6900472
1027141574,-23.7622502,-46.6902955
1027141578,-23.7626221,-46.6898777
1027143982,-23.7622341,-46.6955524
1028454502,-23.4961985,-46.4551762
1028454506,-23.4943991,-46.4545418
1028661480,-23.5994117,-46.4444663
1028661679,-23.6395105,-46.45503
1028662157,-23.6392611,-46.4545861
1028662161,-23.6177803,-46.4450093
1028662184,-23.5950257,-46.4449623
1028662202,-23.6126604,-46.4398038
1036648417,-23.5966823,-46.5234621
1036648427,-23.6110963,-46.5300633
1036648432,-23.6087636,-46.5286751
1036654810,-23.5981822,-46.5223486
1036654818,-23.5976779,-46.5227418
1036654906,-23.5989138,-46.5233737
1036654908,-23.6018103,-46.5248718
1036696349,-23.7596313,-46.7038907
1036696353,-23.7537836,-46.7003205
1036696354,-23.7578956,-46.7012704
1036696367,-23.7570715,-46.701489
1036696370,-23.7559929,-46.7004988
1036696371,-23.7586621,-46.7023907
1036696372,-23.7580748,-46.7004161
1036696374,-23.7594177,-46.7035514
1036696377,-23.757409,-46.7043702
1036696380,-23.7577772,-46.7052577
1036696386,-23.7544281,-46.7011669
1036696388,-23.7595634,-46.7022632
1036696396,-23.7548902,-46.6999485
1036696403,-23.7544527,-46.7015522
1036696412,-23.7543741,-46.7005795
1036696414,-23.7550986,-46.698236
1036696420,-23.7585166,-46.7008774
1036696421,-23.756884,-46.7038463
1036696426,-23.7576251,-46.7038135
1036696431,-23.7542839,-46.6996998
1036696446,-23.755637,-46.6998987
1036696454,-23.7592827,-46.6999331
1036696459,-23.7565548,-46.7003458
1036696462,-23.7585867,-46.7050836
1036696464,-23.7583656,-46.7029386
1036696468,-23.755404,-46.7024248
1036696471,-23.7579999,-46.7077301
1036696497,-23.7542297,-46.6992476
1036696509,-23.7566563,-46.7009375
1036696511,-23.7558409,-46.6992753
1036696516,-23.7569737,-46.6978411
1036696517,-23.7589172,-46.7018624
1036696519,-23.7560178,-46.7010974
1036696520,-23.7582692,-46.702957
1036696524,-23.7541507,-46.698474
1036696536,-23.7581058,-46.7034334
1037671662,-23.759994,-46.7108162
1037671666,-23.7584698,-46.7096722
1037671675,-23.762328,-46.7092201
1037671677,-23.7667755,-46.711156
1037671683,-23.7521612,-46.7068586
1037671687,-23.7684681,-46.7115001
1037671688,-23.7559278,-46.7060245
1037671690,-23.7633074,-46.7070557
1037671691,-23.7557865,-46.7096828
1037671700,-23.7657138,-46.7098176
1037671705,-23.7516625,-46.7075975
1037671707,-23.7579043,-46.707218
1037671724,-23.7528178,-46.706271
1037671725,-23.7626164,-46.7086678
1037671728,-23.7626852,-46.7002843
1037671730,-23.7525399,-46.7049009
1037671732,-23.7536201,-46.7071081
1037671736,-23.7623626,-46.6976789
1037671742,-23.758752,-46.7067857
1037671753,-23.7621291,-46.7068881
1037671758,-23.7605678,-46.7058977
1037671769,-23.7627821,-46.6977809
1037671787,-23.761929,-46.7020322
1037671793,-23.7551658,-46.706931
1037671796,-23.7639469,-46.7032644
1037671799,-23.7536925,-46.7068599
1037671801,-23.76268,-46.7069615
1037671806,-23.7619264,-46.7060245
1037671807,-23.7610907,-46.701472
1037671830,-23.7534304,-46.704668
1037671834,-23.7554935,-46.7070316
1037671836,-23.753645,-46.7082547
1037671853,-23.7602748,-46.7112442
1037671856,-23.75373,-46.7060348
1037671861,-23.7511706,-46.7052976
1037671873,-23.7678506,-46.7116332
1037671879,-23.7644244,-46.707336
1037671895,-23.7614798,-46.7017365
1037671898,-23.7611641,-46.7023005
1037671901,-23.7654379,-46.7112558
1037671908,-23.7679199,-46.7108289
1037671910,-23.7632043,-46.6978571
1037671931,-23.7557873,-46.7059909
1037671937,-23.757342,-46.7102297
1037671941,-23.7520197,-46.7077236
1037671961,-23.7600855,-46.7073253
1037671969,-23.7627622,-46.7085063
1037671971,-23.7608288,-46.7039697
1037671979,-23.7580274,-46.706652
1037671983,-23.7613434,-46.7093096
1037671985,-23.7507077,-46.7054277
1037671992,-23.7634365,-46.7079097
1037671995,-23.7627821,-46.7042997
1037671996,-23.7606642,-46.7026529
1037671999,-23.7533255,-46.7066964
1037672002,-23.7520636,-46.7050056
1037672007,-23.7539272,-46.7059908
1037672009,-23.7525282,-46.7067862
1037672013,-23.7663689,-46.7115153
1037672016,-23.7623842,-46.7048932
1037672023,-23.7519007,-46.7065005
1037672027,-23.765772,-46.7117542
1037672031,-23.763758,-46.6961907
1037672041,-23.7604473,-46.7053016
1037672046,-23.7648871,-46.7070544
1037672055,-23.7614148,-46.7042962
1037672057,-23.7611561,-46.6998436
1037672059,-23.7530015,-46.7066253
1037672067,-23.7534917,-46.7060987
1037672069,-23.7574361,-46.7082567
1037672075,-23.7548648,-46.7080468
1037672077,-23.764475,-46.7061409
1037672079,-23.7529081,-46.7069203
1037672080,-23.7661108,-46.7094509
1037672081,-23.7522772,-46.7064067
1037672098,-23.7511384,-46.7074326
1037672101,-23.7532458,-46.7069605
1037672105,-23.7619255,-46.7039557
1037672107,-23.7533313,-46.708148
1037672110,-23.760929,-46.7048637
1037672115,-23.7672361,-46.7117698
1037672118,-23.7631759,-46.708122
1037672122,-23.7621619,-46.7001348
1037672124,-23.760396,-46.7071778
1037672133,-23.7653811,-46.7068304
1037672136,-23.7623134,-46.7092627
1037672146,-23.7675259,-46.7112212
1037672157,-23.7538055,-46.7083298
1037672161,-23.7624007,-46.7090454
1037672164,-23.7631098,-46.7069665
1037672167,-23.7598222,-46.6998855
1037672179,-23.7630208,-46.7082768
1037672181,-23.7526237,-46.7079248
1037672182,-23.7598602,-46.7055456
1037672183,-23.760207,-46.7032409
1037672185,-23.7543072,-46.7063744
1037672187,-23.7654063,-46.7114815
1037672199,-23.7516294,-46.7052452
1037672207,-23.7655499,-46.7096347
1037672209,-23.7619177,-46.7092841
1037672220,-23.756281,-46.7072334
1037672229,-23.7618587,-46.7033603
1037672239,-23.759565,-46.7069833
1037672247,-23.7614675,-46.7069136
1037672248,-23.753277,-46.7061497
1037672261,-23.7529853,-46.7047826
1037672280,-23.7609017,-46.7069726
1037672283,-23.7529502,-46.7080294
1037672284,-23.7605781,-46.7018603
1037672287,-23.7542059,-46.7059158
1037672290,-23.7602677,-46.7038002
1037672294,-23.7630861,-46.7027694
1037672302,-23.7620659,-46.7099337
1037672303,-23.7655142,-46.7104854
1037672305,-23.7629662,-46.7048845
1037672306,-23.7625882,-46.7037767
1037672309,-23.7603567,-46.7045525
1037672321,-23.7560066,-46.7072032
1037672329,-23.7502548,-46.7055604
1037672334,-23.7596225,-46.7101143
1037672340,-23.7530908,-46.7062005
1037672341,-23.7671145,-46.7115775
1037672342,-23.753954,-46.7071939
1037672348,-23.7614372,-46.7045413
1037672360,-23.7627794,-46.7060473
1037672361,-23.7639196,-46.7076277
1037672370,-23.7614589,-46.704861
1037672372,-23.7570745,-46.7073754
1037672378,-23.7620334,-46.7068827
1037672380,-23.7602886,-46.7039665
1037672382,-23.7611216,-46.7018126
1037672398,-23.7551926,-46.7081421
1037672399,-23.7523582,-46.7063848
1037672405,-23.7665544,-46.7117829
1037672415,-23.760163,-46.7028
1037672420,-23.7556322,-46.7070772
1037672422,-23.7633298,-46.7068175
1037672429,-23.7603387,-46.6998414
1037672440,-23.7613605,-46.7039653
1037672442,-23.7616768,-46.6999813
1037672452,-23.7608956,-46.7045398
1037672457,-23.7568968,-46.7090104
1037672481,-23.7540356,-46.7068956
1037672483,-23.7553435,-46.7092267
1037672485,-23.7612429,-46.7030016
1037672487,-23.7563206,-46.7061425
1037672489,-23.7522358,-46.7078014
1037672501,-23.7554663,-46.7058206
1037672504,-23.7621987,-46.696249
1037672507,-23.7617694,-46.6975641
1037938728,-23.6032162,-46.5267885
1037938734,-23.6011293,-46.5366523
1037938736,-23.6019048,-46.5357035
1037938743,-23.6015546,-46.532006
1037938747,-23.6022022,-46.5303565
1037938749,-23.6026882,-46.5299528
1037938768,-23.6063045,-46.5219348
1038236143,-23.7611143,-46.7132147
1038236149,-23.7654681,-46.7136317
1038236159,-23.7597906,-46.7130139
1038236185,-23.764935,-46.713497
1038236189,-23.7619432,-46.7127775
1038236205,-23.765467,-46.7138343
1038236206,-23.7646238,-46.7133815
1038236210,-23.761864,-46.7148448
1038236219,-23.7600717,-46.7123112
1038236225,-23.7649558,-46.7133808
1038236238,-23.7660684,-46.7140631
1038236239,-23.7602748,-46.7141009
1038236241,-23.7597227,-46.7131111
1038236242,-23.7578182,-46.7115391
1038236243,-23.7632372,-46.7145831
1038236246,-23.7589837,-46.7136851
1038236251,-23.7628259,-46.7137633
1038236255,-23.7597418,-46.714494
1038236258,-23.7578761,-46.7122015
1038236259,-23.7639615,-46.7161973
1038236268,-23.7578674,-46.7112024
1038236271,-23.7655781,-46.7168397
1038236317,-23.7658377,-46.7164913
1038236319,-23.7655792,-46.7167215
1038236348,-23.7597273,-46.7146123
1038236368,-23.7648842,-46.7156406
1038236374,-23.7614932,-46.7135619
1038236376,-23.7659801,-46.7122706
1038236403,-23.7650445,-46.716468
1038236413,-23.759159,-46.7135653
1038236431,-23.7629666,-46.7144709
1038236450,-23.7630865,-46.7150393
1038236503,-23.7660536,-46.7138646
1038236510,-23.7651634,-46.7164862
1038236584,-23.7657282,-46.7165042
1038236586,-23.7644445,-46.716271
1038690626,-23.5973619,-46.5637777
1038690629,-23.5975501,-46.5622135
1038690632,-23.5978032,-46.5611791
1038690638,-23.5971691,-46.5592298
1038690652,-23.5962336,-46.5561572
1038690657,-23.5970741,-46.5549406
1038690663,-23.5981313,-46.5537199
1038690673,-23.5994912,-46.5520006
1038690680,-23.6000416,-46.5512032
1038690681,-23.6004406,-46.5504057
1038690683,-23.6006973,-46.5498887
1038690691,-23.6015939,-46.5464511
1038690702,-23.6017512,-46.5431567
1038701120,-23.5993165,-46.5484385
1038701122,-23.6002714,-46.5494584
1038701178,-23.5976431,-46.5519786
1038701186,-23.6009763,-46.5523821
1038701188,-23.6022937,-46.5534277
1038701195,-23.6007198,-46.5570693
1038701197,-23.6008039,-46.5567847
1038701199,-23.6010015,-46.5563605
1038701201,-23.6016844,-46.5548617
1038701212,-23.6018217,-46.5545524
1038701214,-23.6020951,-46.5538894
1038701229,-23.5990541,-46.5564019
1038701231,-23.5994544,-46.5555891
1038701236,-23.5998537,-46.5548102
1038701238,-23.6002537,-46.5540002
1038701241,-23.6006206,-46.553176
1038701246,-23.60193,-46.5508821
1038701334,-23.6044227,-46.5616512
1038701346,-23.6014793,-46.5584698
1038701352,-23.5996484,-46.5570078
1038701354,-23.5999401,-46.5570731
1038701365,-23.6018126,-46.5568527
1038701372,-23.6033937,-46.5549567
1038701384,-23.6033956,-46.5538909
1038701398,-23.6052588,-46.5631711
1038701399,-23.6039075,-46.5607036
1038701401,-23.6033969,-46.559756
1038701403,-23.6028859,-46.5588098
1038701407,-23.6023652,-46.5578588
1038746190,-23.589956,-46.5552265
1038746196,-23.593933,-46.5585288
1038746198,-23.5939263,-46.5568762
1038746200,-23.593925,-46.5564353
1038746201,-23.5933446,-46.5554821
1038746205,-23.5933692,-46.5583643
1038746209,-23.5932394,-46.5582517
1038746211,-23.5931406,-46.5583731
1038746217,-23.5932438,-46.5584985
1038746220,-23.5880454,-46.5551153
1038746225,-23.5905712,-46.5541886
1038746230,-23.5874163,-46.5597971
1038746231,-23.587238,-46.5601793
1038746232,-23.5868231,-46.5609354
1038746236,-23.5847628,-46.5621524
1038746239,-23.5828392,-46.5628682
1038746244,-23.5837886,-46.563758
1038746245,-23.5847234,-46.5644708
1038746246,-23.5855098,-46.5641202
1038746247,-23.5872667,-46.5633286
1038746252,-23.5888649,-46.5620174
1038746256,-23.5906813,-46.5605177
1038746257,-23.591259,-46.5600387
1038746258,-23.5916613,-46.5597025
1038746260,-23.5925137,-46.5589954
1038746262,-23.5827029,-46.5650677
1038746263,-23.5835855,-46.5649999
1038746265,-23.5921607,-46.560432
1038746268,-23.5939473,-46.5549574
1038746271,-23.5824858,-46.5628838
1038746278,-23.5825798,-46.5600975
1038746280,-23.5827516,-46.5597521
1038746284,-23.5837705,-46.5580212
1038746285,-23.5839275,-46.5579718
1038746287,-23.5849061,-46.5577866
1038746305,-23.5877456,-46.5553486
1038760166,-23.5914256,-46.5570796
1038760188,-23.5913413,-46.555758
1038760191,-23.5926083,-46.5575297
1038760211,-23.5908069,-46.5562076
1038760215,-23.5929335,-46.5543938
1038760247,-23.592076,-46.5579842
1038760277,-23.5851421,-46.5631599
1038760282,-23.5867469,-46.5623947
1038760290,-23.5890215,-46.5605287
1038760293,-23.5948507,-46.5556758
1038774543,-23.5880123,-46.560646
1038790339,-23.5950241,-46.5555393
1038790352,-23.5952398,-46.5553914
1038790363,-23.5953434,-46.5551114
1038790378,-23.5953267,-46.5556457
1038793906,-23.5888707,-46.5540904
1038793911,-23.5902506,-46.552015
1038793934,-23.5964122,-46.555681
1038793958,-23.5906118,-46.5535167
1038796782,-23.5940763,-46.5595852
1038796785,-23.5932021,-46.5601272
1039900894,-23.5972254,-46.5499496
1039900895,-23.5949657,-46.5473552
1039900896,-23.5944121,-46.5470741
1039900915,-23.5895966,-46.5442765
1039907673,-23.5946835,-46.5436451
1039907678,-23.5935063,-46.5397736
1039907679,-23.5941042,-46.5404685
1039907681,-23.596071,-46.5427711
1039907684,-23.5928149,-46.5406248
1039907685,-23.5935947,-46.5410019
1039927802,-23.5957914,-46.5241375
1039927806,-23.5980373,-46.5253522
1039927811,-23.5975484,-46.5265419
1039927817,-23.5984715,-46.5243727
1039927823,-23.5996382,-46.5216755
1039927824,-23.5995647,-46.521413
1039927826,-23.5993185,-46.5207038
1039927827,-23.5989966,-46.5197817
1039927839,-23.5996378,-46.526388
1039927844,-23.5995795,-46.5200553
1039927845,-23.5986207,-46.5196061
1039930258,-23.6020965,-46.5226384
1039989807,-23.5999462,-46.5270161
1039989811,-23.5994738,-46.5267729
1039989813,-23.6006027,-46.5273438
1039989831,-23.6002718,-46.5228297
1039989835,-23.599375,-46.5223606
1039989839,-23.5983642,-46.5218157
1039989844,-23.5985549,-46.5266974
1039989847,-23.5986395,-46.5265304
1039989849,-23.5989244,-46.5259035
1039989855,-23.5993903,-46.524839
1039989856,-23.5998296,-46.5238498
1039989861,-23.6004891,-46.5223709
1039989881,-23.598517,-46.5291121
1039989889,-23.6001398,-46.5252149
1039989891,-23.6005663,-46.524222
1039989893,-23.6007647,-46.523785
1039989898,-23.59662,-46.5276964
1039989929,-23.5999586,-46.5217637
1039989932,-23.6004278,-46.5219668
1039989942,-23.6000117,-46.5202525
1039989949,-23.6004532,-46.5204525
1039989954,-23.6009057,-46.5206612
1039989956,-23.6010184,-46.5200952
1039989965,-23.5986885,-46.5190593
1039989968,-23.6023987,-46.5207207
1039990055,-23.6023125,-46.5212982
1040000428,-23.5998685,-46.5271787
1040000440,-23.6000427,-46.5281101
1040000450,-23.6002653,-46.5282612
1040000473,-23.6003106,-46.527757
1040000488,-23.5997018,-46.5262381
1040000490,-23.6010151,-46.5267866
1040000499,-23.5982486,-46.5248899
1040000504,-23.5991668,-46.5253482
1040000511,-23.5999184,-46.5257366
1040000522,-23.6012652,-46.5264249
1040007457,-23.6016967,-46.5254305
1040007478,-23.6011864,-46.5269197
1040007485,-23.6018865,-46.5254936
1040007493,-23.6019803,-46.525121
1040018649,-23.601201,-46.5245416
1040018651,-23.6015614,-46.5247361
1040018654,-23.6004633,-46.5244486
1040018660,-23.6011043,-46.5247757
1040018663,-23.6007958,-46.5255281
1040018671,-23.6011636,-46.5257313
1040021038,-23.6018769,-46.5243578
1040021072,-23.6000239,-46.5234049
1040038951,-23.5975742,-46.5239124
1040038957,-23.5971423,-46.5236952
1040038965,-23.596693,-46.5246769
1040038966,-23.5971252,-46.5248919
1040038985,-23.5961853,-46.5266957
1040046144,-23.5989228,-46.5318867
1040046174,-23.6016068,-46.5315474
1040046209,-23.5996675,-46.5301909
1040139993,-23.5977805,-46.5273249
1040139994,-23.5986401,-46.5278244
1040139996,-23.5975802,-46.5277514
1040139999,-23.5984446,-46.5282509
1040140002,-23.5994984,-46.5280211
1040140003,-23.5988645,-46.5293679
1040140007,-23.5991248,-46.5267122
1040140008,-23.5994171,-46.5268984
1040140010,-23.5989957,-46.5267625
1040140075,-23.5969929,-46.5279795
1040140081,-23.5973445,-46.5282485
1040140083,-23.59799,-46.5268144
1040140084,-23.5982826,-46.5261774
1040140090,-23.5988819,-46.5273123
1040140091,-23.5981526,-46.5288437
1040140092,-23.5989465,-46.5271695
1040157655,-23.5972561,-46.5257797
1040157660,-23.5970244,-46.5261847
1040157665,-23.5972494,-46.5263461
1040168406,-23.6017231,-46.5228804
1040168409,-23.6016152,-46.5231267
1040168411,-23.6012248,-46.5240159
1040168413,-23.6004123,-46.5225311
1040168414,-23.6008009,-46.5227294
1040168417,-23.6012108,-46.5229312
1040168432,-23.600809,-46.5238084
1040168440,-23.6004165,-46.5236013
1040168445,-23.6008562,-46.5221626
1040168446,-23.6013661,-46.5208772
1040170822,-23.5981557,-46.5229772
1040170829,-23.5987039,-46.5238609
1040170839,-23.5996184,-46.524344
1040170849,-23.5976985,-46.5239757
1040187324,-23.5988336,-46.5178411
1040187327,-23.6011002,-46.5190033
1040187332,-23.6024552,-46.5196825
1040187338,-23.59891,-46.5171978
1040187340,-23.6012216,-46.5185067
1040187344,-23.6024316,-46.5191879
1040187360,-23.5989782,-46.5166206
1040187363,-23.6014113,-46.5180785
1040187365,-23.6024083,-46.5186735
1040187404,-23.6024,-46.5182077
1040187416,-23.600904,-46.5194584
1040187448,-23.598757,-46.5184762
1040187550,-23.6024518,-46.5201652
1040251632,-23.5949317,-46.5616577
1040251635,-23.5945398,-46.5618742
1040251640,-23.5942804,-46.5612749
1040251642,-23.5959536,-46.5650655
1040251643,-23.5961114,-46.5654561
1040334937,-23.5990981,-46.5156013
1040334938,-23.5995392,-46.5144978
1040334963,-23.5993729,-46.5146834
1040334969,-23.5992001,-46.5149146
1040334971,-23.5991167,-46.515161
1040335041,-23.6006085,-46.5121238
1040335066,-23.603979,-46.5095449
1040335087,-23.6085182,-46.5064343
1040335142,-23.6142646,-46.4982468
1040335154,-23.6142696,-46.4970541
1040335156,-23.6142943,-46.4965254
1040335184,-23.6130894,-46.4929573
1040335345,-23.6140955,-46.4962885
1040335369,-23.6147493,-46.5022576
1040335387,-23.6129447,-46.5039515
1040335442,-23.6039394,-46.5094722
1041041046,-23.5927713,-46.5599314
1041041050,-23.5931313,-46.5599721
1041041055,-23.5920881,-46.5593454
1041041063,-23.5925598,-46.5600284
1041041070,-23.5925915,-46.5600765
1041041078,-23.5914217,-46.5610644
1041041080,-23.5914365,-46.5611186
1041041111,-23.5912306,-46.5612632
1041041113,-23.5912681,-46.5613132
1041041145,-23.5920546,-46.5602656
1041041188,-23.5921314,-46.5603865
1041041198,-23.5825869,-46.5659699
1041041228,-23.5827944,-46.5659498
1041041230,-23.582785,-46.5658646
1041041311,-23.5929912,-46.5596906
1041043998,-23.5913859,-46.5608087
1041063974,-23.5903912,-46.5620287
1041063979,-23.5904268,-46.5620803
1041063981,-23.5902641,-46.5608692
1041063982,-23.5892204,-46.5603678
1041071422,-23.5896008,-46.5614184
1041071427,-23.5902157,-46.5622641
1041071441,-23.5901847,-46.5622191
1041132908,-23.587026,-46.5683768
1041132927,-23.5866385,-46.5684553
1041132940,-23.5855741,-46.5689445
1041132950,-23.5830159,-46.5686403
1041133022,-23.5870967,-46.568721
1041133052,-23.5848963,-46.568896
1041133072,-23.5830091,-46.568476
1041133147,-23.5894669,-46.5628407
1041133148,-23.589498,-46.562885
1041133155,-23.5849575,-46.5650234
1041133158,-23.5849852,-46.5651011
1041133161,-23.5852906,-46.5648913
1041133163,-23.5852955,-46.5649711
1041133178,-23.5856001,-46.5690341
1041147898,-23.5870589,-46.5687835
1041182125,-23.5896804,-46.5676688
1041182127,-23.5892764,-46.5680862
1041285610,-23.590858,-46.5694358
1041285621,-23.590869,-46.5699166
1041285689,-23.5908339,-46.5696368
1041285723,-23.5912316,-46.5669303
1041285729,-23.5913991,-46.5670555
1041285743,-23.591687,-46.5667769
1041285745,-23.5914872,-46.5668453
1041285798,-23.5937979,-46.5622076
1041285825,-23.5916274,-46.5665436
1041403457,-23.5828943,-46.5581102
1041403483,-23.5833456,-46.5558046
1041403486,-23.5824581,-46.5557429
1041403519,-23.5823669,-46.5562025
1041403528,-23.5832603,-46.5562589
1041403541,-23.5825468,-46.5552999
1041403548,-23.5834336,-46.5554086
1041403560,-23.5835049,-46.5550736
1041403563,-23.5826265,-46.5549235
1041403603,-23.5825758,-46.559716
1041403624,-23.5836024,-46.5546499
1041403628,-23.5839814,-46.5538708
1041403662,-23.584558,-46.5594353
1041403665,-23.5835903,-46.5595981
1041403676,-23.5847036,-46.5587474
1041403780,-23.5846436,-46.5608777
1041403841,-23.5838745,-46.5625523
1041403881,-23.582731,-46.5544447
1041403974,-23.582678,-46.5598782
1041528176,-23.5838032,-46.5542141
1041528184,-23.5828207,-46.5539874
1041528185,-23.5829031,-46.5536079
1041528196,-23.5843197,-46.5516652
1041528208,-23.5836872,-46.5513736
1041528210,-23.5835078,-46.5512878
1041528228,-23.5897435,-46.5527753
1041650698,-23.5877918,-46.550379
1041650738,-23.5845219,-46.5492327
1041650746,-23.5847117,-46.5492949
1041650751,-23.5853469,-46.5495213
1041650757,-23.5863087,-46.5498611
1041650762,-23.5892658,-46.5508937
1041650766,-23.5906714,-46.5513864
1041650778,-23.5832659,-46.5487518
1042023805,-23.6020088,-46.5267125
1042023806,-23.6015028,-46.5264246
1042023808,-23.6017611,-46.5271431
1042023813,-23.602161,-46.5274413
1042023817,-23.6026826,-46.52651
1042023837,-23.6007502,-46.530852
1042023838,-23.6007195,-46.531646
1042023842,-23.6000036,-46.5286889
1042023846,-23.5999181,-46.5293564
1042023847,-23.5997873,-46.5302204
1042023855,-23.5996736,-46.5311695
1042023856,-23.5997407,-46.5317774
1042023861,-23.5991377,-46.5312052
1042023864,-23.5997199,-46.5293304
1042023876,-23.601649,-46.527342
1042023877,-23.6022494,-46.52629
1042023888,-23.6008233,-46.5304041
1042023889,-23.6011288,-46.5284296
1042023891,-23.6012611,-46.527519
1042023899,-23.6013333,-46.5304846
1042023901,-23.6016428,-46.5285269
1042023904,-23.6017714,-46.5277157
1042023910,-23.6018538,-46.5305979
1042023911,-23.6021593,-46.5286227
1042023913,-23.6022724,-46.5279088
1042023915,-23.6029558,-46.5281723
1042023916,-23.6008749,-46.5273701
1042023920,-23.6003667,-46.5282929
1042023923,-23.600611,-46.5283346
1042023924,-23.6031086,-46.5288111
1042023942,-23.6002974,-46.5303183
1042023954,-23.6002931,-46.5317036
1044971459,-23.5902873,-46.5547009
1044971464,-23.59243,-46.5548414
1044971469,-23.5909747,-46.5553406
1044971474,-23.5915831,-46.5547789
1044977145,-23.5896716,-46.5557067
1044977157,-23.5892504,-46.5588952
1044977162,-23.5886061,-46.5580384
1044977164,-23.5903046,-46.5566193
1044985481,-23.5873512,-46.5562759
1044985579,-23.589277,-46.556384
1044985600,-23.588515,-46.5563397
1044985616,-23.5878858,-46.5575073
1045095081,-23.7636959,-46.7145491
1045095095,-23.757401,-46.7146638
1045095189,-23.7665097,-46.7122243
1045095288,-23.7595428,-46.7175347
1045095325,-23.7706407,-46.7135695
1045095424,-23.7632964,-46.7121626
1045095430,-23.7604528,-46.7185192
1045095475,-23.7600093,-46.7180414
1045095487,-23.7598199,-46.7162839
1045095593,-23.759439,-46.7195446
1045095597,-23.7620316,-46.7154848
1045095623,-23.7589119,-46.7152906
1045095846,-23.765418,-46.7122819
1045095905,-23.7659277,-46.7157962
1045095954,-23.7578726,-46.7149448
1045096056,-23.7572675,-46.7159523
1045096065,-23.7581652,-46.7152042
1045096323,-23.7582176,-46.7170146
1045096501,-23.7665763,-46.7134018
1045096524,-23.7649579,-46.7149714
1045096617,-23.758025,-46.7150567
1045096684,-23.7590813,-46.7154794
1045096727,-23.7587736,-46.7187594
1045096739,-23.7647637,-46.7122948
1045096767,-23.7639598,-46.7157206
1045096874,-23.762557,-46.7149827
1045894296,-23.7672883,-46.7000383
1045894317,-23.7695192,-46.7000296
1045894321,-23.7662355,-46.7026512
1045894329,-23.7633087,-46.701773
1045894343,-23.7671777,-46.7045095
1045894350,-23.7670467,-46.7057636
1045894353,-23.7656796,-46.7067236
1045894380,-23.7650976,-46.7051394
1045894382,-23.7671197,-46.7029077
1045894389,-23.7669294,-46.7037848
1045894392,-23.7676346,-46.7083834
1045894400,-23.765432,-46.7061035
1045894416,-23.7668828,-46.706566
1045894454,-23.7634829,-46.7006613
1045894461,-23.7656769,-46.7052741
1045894476,-23.7678236,-46.7088126
1045894482,-23.7684395,-46.6995377
1045894489,-23.7641968,-46.7019712
1045894500,-23.7690245,-46.6993698
1045894509,-23.767027,-46.702554
1045894518,-23.7662887,-46.7088141
1045894540,-23.7673713,-46.7062846
1045894546,-23.7681985,-46.7005929
1045894583,-23.7672935,-46.7048897
1045894586,-23.7676953,-46.7004264
1045894591,-23.7668865,-46.7090573
1045894623,-23.7670119,-46.7022021
1045894626,-23.7627462,-46.7000185
1045894640,-23.7640749,-46.702689
1045894645,-23.7669893,-46.7039574
1045894648,-23.7685532,-46.7015129
1045894677,-23.7670033,-46.7017449
1045894688,-23.7685311,-46.7049985
1045894700,-23.7652897,-46.701187
1045894722,-23.7662028,-46.7017606
1045894736,-23.7634617,-46.7029787
1045894768,-23.7660683,-46.7047336
1045894770,-23.7689632,-46.6998862
1045894774,-23.7676143,-46.7076525
1045894783,-23.7674652,-46.7036044
1045894810,-23.7649129,-46.7021775
1045894817,-23.7677726,-46.7034703
1045894826,-23.7660658,-46.7029649
1045894845,-23.7669464,-46.7082475
1045894868,-23.7691951,-46.6987858
1045894882,-23.766185,-46.7013104
1045894915,-23.7674732,-46.7026106
1045894919,-23.7687373,-46.7007767
1045894924,-23.7645569,-46.7049569
1045894938,-23.7674728,-46.7054718
1045894941,-23.7690599,-46.701675
1045894953,-23.7661132,-46.7063664
1045894959,-23.7675653,-46.6989837
1045894979,-23.7651388,-46.7015892
1045894981,-23.7662081,-46.7018552
1045894983,-23.7650215,-46.7059956
1045894987,-23.7671465,-46.7080651
1045894990,-23.7676204,-46.7097574
1045894991,-23.7674897,-46.6992885
1045895016,-23.764871,-46.7044955
1045895034,-23.7660933,-46.7064851
1045895035,-23.7624409,-46.6973234
1045895049,-23.76656,-46.7086
1045895052,-23.7652646,-46.7007812
1045895054,-23.7654573,-46.702872
1045895055,-23.7677691,-46.7024642
1045895057,-23.766468,-46.7041765
1045895068,-23.7639824,-46.7018876
1045895073,-23.7636802,-46.7018451
1045895074,-23.7662494,-46.7029802
1045895076,-23.7680561,-46.7032939
1045895092,-23.7656311,-46.7034403
1046116275,-23.5958193,-46.5521906
1046116281,-23.5963512,-46.5525049
1046116296,-23.5968992,-46.5523584
1046116302,-23.5965307,-46.5521497
1046116331,-23.5969337,-46.5533229
1046116359,-23.5957114,-46.5552132
1046116392,-23.5957616,-46.5549022
1046116428,-23.5981074,-46.5510587
1046116482,-23.5929693,-46.5506033
1046116487,-23.5942803,-46.5506442
1046116522,-23.5942444,-46.5528653
1046116541,-23.5950755,-46.5521434
1046116569,-23.5942512,-46.5521097
1046116610,-23.5943254,-46.5536203
1046116617,-23.5953032,-46.5532048
1046116644,-23.5952654,-46.5532839
1046116650,-23.5958055,-46.5536111
1046116719,-23.5953565,-46.5545326
1046116750,-23.5948129,-46.5542167
1046116757,-23.5962214,-46.5513703
